person_id,title,count
91716,German second tier champion,1.0
36902,Lower Rhine Cup winner,1.0
232144,German second tier champion,1.0
39259,German cup winner,1.0
36500,Dutch Super Cup winner,1.0
14555,English Super Cup winner,1.0
209583,English 3rd tier champion,1.0
5513,French cup winner,1.0
192886,Saxony-Anhalt Cup winner,2.0
45314,Europa League winner,2.0
32622,German Under-19 cup winner,1.0
186590,English Super Cup winner,2.0
32467,Spanish champion,4.0
91716,All titles & victories,
179184,Turkish Super Cup winner,1.0
23284,Italienischer Drittligameister,1.0
36902,All titles & victories,
32622,All titles & victories,
15568,All titles & victories,
157495,English FA Cup winner,1.0
183321,TM-Player of the season,1.0
209583,All titles & victories,
36500,All titles & victories,
42412,English FA Cup winner,1.0
39259,Japanese champion,1.0
5513,French Super Cup winner,2.0
179184,All titles & victories,
81801,AFC Champions League winner,1.0
183321,Swiss champion,2.0
186590,All titles & victories,
486604,Irish cup winner,1.0
45314,Spanish cup winner,2.0
157495,English League Cup winner,4.0
42412,English League Cup winner,2.0
39259,All titles & victories,
32467,Uefa Supercup winner,1.0
157495,All titles & victories,
42412,All titles & victories,
45314,Spanish Super Cup winner,1.0
447861,Top goal scorer,2.0
32467,All titles & victories,
45314,Olympic medalist,1.0
45314,All titles & victories,
142021,Spanish 2nd tier champion,1.0
327207,Spanish 2nd tier champion,1.0
335100,Torneio Internacional Algarve U17,1.0
451353,Italienischer Drittligameister,1.0
337189,German Regionalliga Bavaria Champion,1.0
20005,World Cup winner,1.0
20005,Copa América winner,1.0
20005,Copa Sudamericana winner,1.0
17644,Mecklenburg-Western Pomerania Cup winner,4.0
20005,Under-20 World Cup champion,1.0
195064,German Champion,1.0
232464,Baden Cup winner,1.0
421766,Italian Youth champion (Primavera),1.0
195064,Thuringia Cup winner,1.0
17644,Baden Cup winner,1.0
20005,CONMEBOL-UEFA Cup of Champions winner,1.0
265176,German Under-19 Bundesliga champion,1.0
265176,U20 Elite League Winner,1.0
421766,Italian Supercoppa winner (Primavera),2.0
20005,All titles & victories,
83256,German Regionalliga North Champion,1.0
695644,Austrian Second League Champion,1.0
346644,German second tier champion,1.0
258827,Supercoppa Serie C winner,1.0
340288,Italian Youth champion (Primavera),1.0
258827,Italienischer Drittligameister,1.0
91845,Footballer of the Year,7.0
50057,Italian champion,1.0
132777,Top goal scorer,1.0
337092,German Regionalliga North Champion,1.0
50057,English FA Cup winner,3.0
91845,FIFA Puskás Award,1.0
50057,Italian cup winner,1.0
258827,Italian cup winner (Serie C),1.0
91845,Asian Games Gold Medal,1.0
258827,All titles & victories,
91845,All titles & victories,
50057,Italian Super Cup winner,1.0
34400,Footballer of the Year,1.0
34400,Israeli cup winner,1.0
50057,English Super Cup winner,2.0
50057,All titles & victories,
34400,Serbian champion,4.0
152435,Saxony-Anhalt Cup winner,1.0
34400,Serbian cup winner,3.0
443478,Lower Saxony Cup winner,1.0
139396,Winner UEFA Nations League,1.0
82452,Sudwest Cup winner,1.0
139396,Dutch Cup winner,1.0
34400,Saudi Cup Winner,1.0
82452,Saxony-Anhalt Cup winner,1.0
44136,Russian champion,2.0
44136,Russian Super Cup winner,2.0
139396,Turkish champion,1.0
82452,Thuringia Cup winner,1.0
34400,All titles & victories,
139396,Turkish cup winner,2.0
44136,Russian cup winner,1.0
82070,Italian champion,1.0
105501,Hungarian champion,1.0
139396,All titles & victories,
82070,Italian cup winner,1.0
44136,Italian Youth champion (Primavera),1.0
158054,German Under-19 Bundesliga champion,1.0
105501,Hungarian cup winner,1.0
82070,Westphalia Cup winner,1.0
76061,Spanish champion,1.0
62552,Top goal scorer,1.0
66947,French league cup winner,1.0
44136,Viareggio,1.0
76061,Europa League winner,1.0
44136,All titles & victories,
62552,Greek cup winner,1.0
76061,Croatian champion,4.0
329893,German Regionalliga Southwest Champion,1.0
329893,Wurttemberg Cup winner,4.0
76061,Croatian cup winner,2.0
199199,Top goal scorer,1.0
62552,Finnish champion,1.0
76061,All titles & victories,
62552,Under-17 World Cup champion,1.0
154722,Thuringia Cup winner,1.0
62552,All titles & victories,
154722,Hamburg Cup winner,1.0
68645,Champions League winner,1.0
146096,Top goal scorer,4.0
68645,Spanish champion,3.0
146096,German Under-19 Bundesliga champion,1.0
68645,Spanish cup winner,2.0
9996,Football League Trophy Winner,1.0
132460,Italienischer Drittligameister,1.0
68645,Spanish Super Cup winner,1.0
48298,Top goal scorer,1.0
284854,Spanish champion,1.0
48298,Confederations Cup winner,1.0
62270,Supercoppa Serie C winner,1.0
68645,European Under-21 champion,2.0
216574,U21 Premier League champion,1.0
255129,English 3rd tier champion,1.0
220999,Africa Cup winner,1.0
152651,Dutch champion,1.0
284854,Spanish cup winner,2.0
62270,Italienischer Drittligameister,1.0
68645,All titles & victories,
220999,UEFA Youth League Winner,1.0
152651,Dutch Cup winner,1.0
152651,Dutch U17 Champion,1.0
220999,Latvian cup winner,1.0
152651,European Under-17 champion,1.0
152651,Dutch U19 Champion,1.0
152651,All titles & victories,
35183,Hessen Cup winner,1.0
35183,Lower Rhine Cup winner,1.0
28002,Spanish champion,1.0
28002,Spanish Super Cup winner,1.0
536816,Italian Youth champion (Primavera),1.0
103049,Top goal scorer,1.0
661207,U21 Premier League champion,3.0
117478,German Regionalliga North Champion,1.0
283196,TM-Player of the season,1.0
661207,English Youth League winner (U18),1.0
369561,Top goal scorer,1.0
453594,Azerbaijani champion,1.0
332179,European champion,1.0
202380,Belgian Second League Champion,1.0
251295,German cup winner,1.0
182889,French cup winner,1.0
347642,German Under-17 Bundesliga champion,1.0
202380,Dutch second tier champion,1.0
369561,Player of the Year,1.0
251295,German Under-19 Bundesliga champion,2.0
253206,Danish champion,1.0
193005,Berlin Cup winner,1.0
37414,Bulgarian cup winner,1.0
128219,Dutch second tier champion,1.0
253206,Danish Youth Champion,1.0
283196,Dutch Cup winner,1.0
182712,English Champion,3.0
193005,Brandenburg Cup winner,1.0
251295,U20 Elite League Winner,1.0
13614,English 2nd tier champion,1.0
182712,German Champion,1.0
282125,German Regionalliga Northeast Champion,1.0
169295,Hessen Cup winner,1.0
128219,Spanish 2nd tier champion,1.0
460637,CAF Champions League winner,1.0
196352,German Under-17 Bundesliga champion,1.0
283196,Dutch U19 Champion,1.0
37414,Bulgarian Super Cup winner,1.0
251295,German Under-17 Bundesliga champion,2.0
373676,Top goal scorer,1.0
169295,Baden Cup winner,2.0
460637,Moroccan champion,2.0
282125,Thuringia Cup winner,1.0
182712,Italian champion,1.0
196352,Mecklenburg-Western Pomerania Cup winner,1.0
291544,English 2nd tier champion,1.0
85543,Saxony-Anhalt Cup winner,1.0
320826,Top goal scorer,1.0
182712,Winner UEFA Nations League,1.0
544149,Czech champion,2.0
70154,German Regionalliga Bavaria Champion,1.0
251295,Torneio Internacional Algarve U17,1.0
290256,French champion,1.0
111433,Italienischer Zweitligameister,1.0
460034,Italienischer Zweitligameister,1.0
320826,German Under-19 cup winner,1.0
93841,German Under-19 Bundesliga champion,1.0
290256,French Super Cup winner,1.0
282256,Football League Trophy Winner,1.0
111433,Under-17 World Cup champion,1.0
70154,Baden Cup winner,1.0
251295,All titles & victories,
126540,World Cup winner,1.0
111433,U21 Premier League champion,1.0
93841,Westphalia Cup winner,2.0
182712,All titles & victories,
320826,Lower Rhine Cup winner,1.0
149614,Top goal scorer,1.0
379989,German Champion,2.0
345739,Romanian 2nd Division Champion,1.0
126293,Mecklenburg-Western Pomerania Cup winner,1.0
544149,Czech cup winner,1.0
476915,European Under-17 champion,1.0
320826,All titles & victories,
214250,Swiss cup winner,1.0
149614,Scottish Challenge Cup winner,1.0
508398,English 4th tier champion,1.0
39878,MTN8 Cup Winner,1.0
379989,German third tier champion,1.0
17249,Italian champion,4.0
214250,Georgian champion,1.0
93841,Thuringia Cup winner,1.0
379989,German Regionalliga Bavaria Champion,1.0
149614,Welsh Champion,2.0
99353,Spanish cup winner,1.0
126540,Spanish cup winner,3.0
508398,English Youth League winner (U18),1.0
199924,Italian cup winner (Serie C),1.0
355156,Top goal scorer,1.0
39878,Nedbank Cup Winner,2.0
70890,Spanish 2nd tier champion,1.0
17249,Italian cup winner,1.0
214250,Georgian Supercup winner,2.0
42874,Scottish league cup winner,1.0
327330,Supercoppa Serie C winner,1.0
87893,Belarusian cup winner,1.0
164499,English 3rd tier champion,1.0
126540,French cup winner,1.0
425800,English 3rd tier champion,1.0
39878,English 3rd tier champion,1.0
52117,Player of the Year,1.0
67202,English 3rd tier champion,1.0
222210,Top goal scorer,1.0
123617,Supercoppa Serie C winner,1.0
103916,Italian cup winner,1.0
57272,Italienischer Drittligameister,2.0
60444,Champions League winner,2.0
112822,Danish champion,1.0
66109,Swiss cup winner,1.0
58379,Top goal scorer,1.0
134424,English Champion,1.0
71905,Europa League winner,3.0
126540,Spanish Super Cup winner,2.0
243591,English 4th tier champion,1.0
10280,Serbian champion,3.0
17249,Italian Supercoppa winner (Primavera),1.0
93869,German second tier champion,1.0
56609,Italienischer Zweitligameister,1.0
350082,Coppa Italia Primavera winner,1.0
29401,World Cup winner,1.0
214250,All titles & victories,
17249,All titles & victories,
139434,Spanish 2nd tier champion,1.0
126540,All titles & victories,
58379,German Regionalliga West Champion,1.0
56794,French league cup winner,1.0
355501,Conference League winner,1.0
42874,Football League Trophy Winner,1.0
36637,Scottish cup winner,1.0
350082,Italian Supercoppa winner (Primavera),1.0
123617,Italienischer Drittligameister,1.0
10280,Serbian cup winner,1.0
29401,Champions League winner,1.0
26061,German second tier champion,1.0
103916,Brazilian cup winner,1.0
36637,Scottish Challenge Cup winner,1.0
58379,Lower Rhine Cup winner,1.0
50477,English Champion,1.0
52117,Top goal scorer,1.0
66109,Italienischer Zweitligameister,1.0
10280,German third tier champion,1.0
103916,Copa Libertadores winner,1.0
60444,FIFA Club World Cup winner,2.0
26061,German Regionalliga West Champion,2.0
350082,Viareggio,2.0
103916,Recopa Sudamericana winner,1.0
93869,German Regionalliga Northeast Champion,1.0
29401,FIFA Club World Cup winner,1.0
36637,Scottish Second League Champion,1.0
327330,Italienischer Drittligameister,1.0
52117,Danish champion,1.0
350082,All titles & victories,
29401,German Champion,1.0
26061,German Regionalliga Northeast Champion,1.0
103916,All titles & victories,
36637,Scottish Third League Champion,1.0
60444,German Champion,7.0
10280,All titles & victories,
26061,Westphalia Cup winner,1.0
52117,Baden Cup winner,2.0
52117,All titles & victories,
26061,All titles & victories,
60444,Spanish champion,4.0
29401,Italian champion,5.0
36637,All titles & victories,
29401,All titles & victories,
60444,Uefa Supercup winner,2.0
183334,Player of the Year,1.0
60444,All titles & victories,
183334,English 2nd tier champion,1.0
51977,Austrian Second League Champion,1.0
471055,German second tier champion,1.0
51977,Austrian Central Regionalliga champion,3.0
138335,Danish champion,1.0
450936,Italian champion,1.0
149516,Turkish champion,1.0
262521,Coppa Italia Primavera winner,1.0
262521,Viareggio,1.0
604753,Berlin Cup winner,1.0
127805,Irish cup winner,1.0
183755,German Regionalliga West Champion,2.0
183755,Mecklenburg-Western Pomerania Cup winner,1.0
115940,Berlin Cup winner,1.0
134383,Italienischer Drittligameister,1.0
183755,Baden Cup winner,1.0
315865,Italian champion,1.0
315865,Italian Youth champion (Primavera),1.0
67864,Italian Super Cup winner,1.0
12516,Belgian cup winner,1.0
524537,Football League Trophy Winner,1.0
223263,Scottish champion,2.0
315865,Coppa Italia Primavera winner,1.0
67864,Portuguese cup winner,1.0
47768,English 2nd tier champion,1.0
488657,Italian cup winner (Serie C),1.0
534116,Italian Supercoppa winner (Primavera),1.0
238440,English 3rd tier champion,1.0
488657,Italian Youth champion (U17),1.0
156521,Italian champion,1.0
32798,Top goal scorer,1.0
367195,Football League Trophy Winner,1.0
488657,Italian Supercoppa winner (Under 17),1.0
405568,Top goal scorer,1.0
186862,Copa América winner,1.0
32798,Welsh Champion,1.0
405568,Hessen Cup winner,1.0
532071,Hamburg Cup winner,1.0
32798,Lithuanian cup winner,1.0
32966,Supercoppa Serie C winner,1.0
250151,English 4th tier champion,1.0
156521,Coppa Italia Primavera winner,1.0
198516,English 4th tier champion,1.0
32798,Football League Trophy Winner,1.0
34322,Player of the Year,1.0
156521,Italian Supercoppa winner (Primavera),1.0
32966,Italienischer Zweitligameister,1.0
154808,German Regionalliga Northeast Champion,1.0
32798,English 4th tier champion,1.0
32966,Italienischer Drittligameister,1.0
156521,Viareggio,1.0
32798,All titles & victories,
34322,Italian champion,1.0
156521,All titles & victories,
32966,Italian cup winner (Serie C),1.0
34322,English FA Cup winner,1.0
32966,All titles & victories,
34322,German cup winner,1.0
34322,German Super Cup winner,2.0
57598,German Regionalliga Southwest Champion,1.0
57598,Hessen Cup winner,2.0
34322,All titles & victories,
282163,German third tier champion,1.0
199941,Supercoppa Serie C winner,1.0
282163,German Regionalliga Southwest Champion,1.0
38378,German third tier champion,2.0
282163,Sudwest Cup winner,2.0
199941,Italienischer Zweitligameister,1.0
38378,Mecklenburg-Western Pomerania Cup winner,1.0
38378,Hessen Cup winner,1.0
199941,Italienischer Drittligameister,1.0
41541,German cup winner,1.0
406634,Scottish champion,2.0
121454,Westphalia Cup winner,2.0
41541,German second tier champion,1.0
147051,Dutch Cup winner,1.0
41541,German third tier champion,2.0
131101,Brazilian champion,1.0
406634,Scottish league cup winner,1.0
147051,Dutch Super Cup winner,1.0
121454,Mecklenburg-Western Pomerania Cup winner,1.0
131101,Indian Super League Champion,1.0
41541,Baden Cup winner,2.0
245083,Slovenian champion,1.0
41541,All titles & victories,
245083,Slovenian cup winner,1.0
121454,Thuringia Cup winner,1.0
298607,Spanish 2nd tier champion,1.0
66058,Swiss champion,1.0
69749,Top goal scorer,2.0
192492,Swiss champion,2.0
370432,Italian Supercoppa winner (Primavera),1.0
192492,Swiss cup winner,1.0
196076,German Regionalliga Southwest Champion,1.0
16633,Italian cup winner,2.0
196076,Sudbaden Cup winner,1.0
423067,German Under-17 Bundesliga champion,1.0
130395,Top goal scorer,1.0
16633,Italian Super Cup winner,2.0
66518,Irish champion,1.0
130395,Player of the Year,1.0
16633,Slovenian cup winner,1.0
289845,U21 Premier League champion,2.0
130395,English 4th tier champion,1.0
372122,Latvian cup winner,1.0
16633,Italian Youth champion (Primavera),1.0
284737,Top goal scorer,1.0
606752,German second tier champion,1.0
16633,Viareggio,1.0
618809,Spanish champion,1.0
16633,All titles & victories,
62710,Italienischer Drittligameister,1.0
3534,English Champion,1.0
57070,Football League Trophy Winner,1.0
35249,Italian cup winner,1.0
33065,Football League Trophy Winner,1.0
179757,Uruguayan champion,1.0
62642,Top goal scorer,1.0
146227,Spanish champion,2.0
179757,Paraguayan Champion Clausura,1.0
146227,Spanish cup winner,2.0
255731,English 3rd tier champion,1.0
3534,English Super Cup winner,1.0
179757,Paraguayan Champion,1.0
33706,FIFA Club World Cup winner,1.0
146227,Spanish Super Cup winner,2.0
146227,Dutch champion,3.0
3534,Greek champion,3.0
33706,English Champion,4.0
3534,Greek cup winner,2.0
179757,Paraguayan Champion Apertura,1.0
146227,All titles & victories,
186395,Italian Supercoppa winner (Primavera),1.0
3534,All titles & victories,
33706,English League Cup winner,2.0
33706,All titles & victories,
179757,All titles & victories,
662555,Winner Italian Supercoppa (Primavera2),1.0
503977,English League Cup winner,2.0
817521,Berlin Cup winner,1.0
503977,English 2nd tier champion,1.0
572919,European Under-17 champion,1.0
503977,U21 Premier League champion,1.0
220491,English FA Cup winner,1.0
282724,Swiss champion,1.0
526347,Top goal scorer,1.0
61841,English 2nd tier champion,1.0
84380,Czech champion,1.0
61841,Torneio Internacional Algarve U17,1.0
188201,Croatian champion,1.0
280982,Scottish champion,4.0
188201,Bulgarian champion,1.0
